,T,Age,Sex,yo1,y1,yo1CF,y1CF,yo2,y2,yo2CF,y2CF,yo3,y3,yo3CF,y3CF
237,1,-1,-1,-85,-89.8206540811353,75,73.76155581263232,60,65.0547982954507,30,24.427192727407746,-130,-131.35512885913957,30,35.61672804289874
24,1,-1,1,115,117.62954679734824,-105,-114.90292850511412,-120,-126.09738909359604,-150,-142.21633921736935,-120,-111.81156433444389,40,42.89304004020661
418,1,-1,1,115,115.03356322352644,-105,-104.04067570305018,-120,-110.67926850314912,-150,-149.0375185957547,-120,-124.00347575807976,40,41.02168295000205
246,1,-1,1,115,115.53016918557292,-105,-104.68710082243315,-120,-118.44474531150611,-150,-145.99048974933314,-120,-122.92980924513725,40,40.29060077688628
209,1,-1,-1,-85,-92.52744820255154,75,75.2808319557127,60,57.0407455158238,30,18.869301795392374,-130,-120.9889515786069,30,39.05538273051603
278,1,-1,1,115,108.92050290025854,-105,-105.73835255659874,-120,-127.05887200633394,-150,-152.8955828004523,-120,-115.86500160269415,40,44.59097837391652
396,1,-1,1,115,120.96363202535653,-105,-107.17149327529391,-120,-120.44885587669651,-150,-164.94408143174633,-120,-115.89322360470615,40,43.00005963560489
174,1,-1,1,115,124.83761201656074,-105,-107.83329917594047,-120,-127.71088427965171,-150,-146.33334955323264,-120,-124.8211475535224,40,35.33653046825553
370,1,-1,1,115,110.62454330456038,-105,-109.7161707492315,-120,-123.47893565950238,-150,-150.203316369488,-120,-121.07051833109993,40,37.97055370131287
432,1,-1,1,115,108.55936787422743,-105,-99.70172658684291,-120,-118.4617957360953,-150,-151.00013533302203,-120,-118.65508320552046,40,38.17989875062655
318,1,-1,1,115,110.58389279800997,-105,-114.02975033992578,-120,-123.19155877965169,-150,-148.1505893867909,-120,-123.78988193149112,40,38.29219793879208
455,1,-1,-1,-85,-86.01221252649096,75,81.00517252593394,60,56.222546655717025,30,34.50440636715683,-130,-125.99716733468632,30,27.554504752198213
21,1,-1,-1,-85,-82.52046637922085,75,72.71743166472302,60,56.64120343400275,30,25.7327191168188,-130,-133.84272770478864,30,29.932995048946236
225,1,-1,-1,-85,-91.76630527132846,75,71.67004612534666,60,60.500997636439244,30,18.43277330425675,-130,-124.90330740360235,30,28.76215786070669
277,1,-1,-1,-85,-84.08539591795021,75,65.54105956439923,60,51.34097849951115,30,31.268671855936386,-130,-126.46414951143632,30,31.414087037585244
97,1,-1,-1,-85,-79.3444412705824,75,76.62776807414966,60,59.465082479736395,30,22.737819073913524,-130,-131.0422383181675,30,34.45090436692922
263,1,-1,-1,-85,-78.5700043225089,75,80.85784229698513,60,65.2240873155214,30,21.811180629193167,-130,-126.95698031720332,30,36.469399712925764
340,1,-1,1,115,116.94830508082579,-105,-106.3924842215877,-120,-118.85172350260319,-150,-153.7464657006108,-120,-115.61438944384615,40,33.83583564278077
307,1,-1,-1,-85,-94.03008373924673,75,71.87641405313722,60,53.924869639139686,30,27.68857758437688,-130,-138.74706550911617,30,24.05210718350211
90,1,-1,1,115,121.9603005635032,-105,-111.16344796621358,-120,-118.56683739055794,-150,-149.7219519932219,-120,-124.70058088100406,40,36.80937938752169
446,1,-1,1,115,113.49532464815236,-105,-104.66129933754523,-120,-122.14563509786575,-150,-150.8312315482806,-120,-124.83472865249512,40,46.19130229351485
150,1,-1,1,115,114.46273381936822,-105,-112.29852229093686,-120,-116.94162333620812,-150,-146.7009074330735,-120,-116.5711773034496,40,29.599695275181855
136,1,-1,1,115,107.41485445937748,-105,-101.87281582218313,-120,-120.12486082107594,-150,-148.1394651132284,-120,-113.16340081101329,40,43.31146859661496
358,1,-1,1,115,116.436833407984,-105,-106.33137204447513,-120,-123.27591976010578,-150,-152.67732276205516,-120,-114.67470724095465,40,33.270451050943365
333,1,-1,-1,-85,-89.38772116561843,75,71.79591076277687,60,60.44726702298343,30,32.44725939104255,-130,-139.99193104925538,30,30.586606537791607
219,1,-1,-1,-85,-89.29107714065516,75,76.65305531681348,60,54.97424111727774,30,24.658547688772952,-130,-127.45631736093125,30,26.775491878379633
284,1,-1,1,115,122.78608011822372,-105,-101.62147422316808,-120,-124.39931253115057,-150,-148.8460038686106,-120,-122.77927908313748,40,49.5902189095807
291,1,-1,-1,-85,-89.99640639520655,75,76.06664509995814,60,52.308896012726535,30,34.39444847184571,-130,-140.62508929158122,30,27.169395838555165
374,1,-1,1,115,105.89549223088999,-105,-105.29329391055062,-120,-120.1635781341113,-150,-156.2868348401326,-120,-121.41096398596285,40,47.09450351407979
273,1,-1,-1,-85,-82.94426390444548,75,73.43035781731444,60,67.80788779658185,30,26.214775419575012,-130,-131.2950564908105,30,31.265266352962136
79,1,-1,-1,-85,-78.82015361995212,75,72.58919761623827,60,66.65515658766242,30,34.90226811953361,-130,-134.6828699532251,30,25.339744546450007
411,1,-1,-1,-85,-86.98145639518887,75,62.950173806986164,60,63.69611301249144,30,32.08755545278999,-130,-132.13638056651976,30,34.84301226176248
346,1,-1,1,115,111.33736758272376,-105,-100.04719180667792,-120,-114.33200701720034,-150,-144.59676961182146,-120,-127.2996977623303,40,43.13217558417947
482,1,-1,1,115,111.95339753305522,-105,-91.23548533603413,-120,-130.81778514942653,-150,-145.0497774800444,-120,-123.57793085398801,40,32.42313811621329
152,1,-1,1,115,114.16414002564203,-105,-109.49991674736447,-120,-118.83293440335173,-150,-144.25153474169443,-120,-119.99961008590199,40,40.48115052634889
218,1,-1,1,115,114.3327534923843,-105,-108.1905570964521,-120,-126.49276962135691,-150,-136.8359520813228,-120,-115.51704498199233,40,42.557867764977054
283,1,-1,-1,-85,-83.57642195058285,75,71.24121587365539,60,62.62417238564466,30,17.795629816012344,-130,-133.02129858441327,30,34.372174855532776
197,1,-1,-1,-85,-81.5216657682228,75,79.10006555051416,60,61.56563313074397,30,24.80854421566057,-130,-123.67640344783047,30,23.626197291733497
109,1,-1,-1,-85,-89.82725105288502,75,86.58242926866468,60,63.200018797523036,30,36.356873120653844,-130,-128.15263190808233,30,34.189705160576324
187,1,-1,-1,-85,-84.22517370266753,75,81.53658745220318,60,51.95100884495079,30,24.92752319898856,-130,-129.41036736847764,30,36.90246783061697
364,1,-1,1,115,109.82240576608044,-105,-107.06376772790931,-120,-123.29109393737308,-150,-146.54126216009928,-120,-120.96436123212372,40,42.10455682105017
134,1,-1,1,115,109.63366227148128,-105,-98.2073343232352,-120,-113.66981182841229,-150,-142.80484075062841,-120,-111.61639346679192,40,41.43007665246964
30,1,-1,1,115,112.11216431306302,-105,-102.87691222859937,-120,-107.30596680815229,-150,-151.30939460978053,-120,-117.39193980184518,40,39.5182342251073
40,1,-1,1,115,114.9353483903861,-105,-99.86963831914854,-120,-123.69639525864547,-150,-158.2680307175805,-120,-118.59925573461247,40,44.73072434654923
300,1,-1,1,115,114.03563680661578,-105,-106.97094054877579,-120,-117.92573774509766,-150,-149.63049633036516,-120,-119.97209009341586,40,43.948237044450735
68,1,-1,1,115,118.50378574343591,-105,-104.31166002213219,-120,-122.32926240095226,-150,-136.05453770116907,-120,-124.71645874146022,40,45.19932408665652
391,1,-1,-1,-85,-86.3169789401825,75,78.49155863243506,60,64.35604773220078,30,24.21306261233815,-130,-124.07335343869372,30,31.8642204695395
205,1,-1,-1,-85,-86.04985471606088,75,72.2375852887281,60,61.15967001248573,30,31.85876607600769,-130,-120.00087291784894,30,36.56756793714437
73,1,-1,-1,-85,-83.51425041836991,75,73.50441909410198,60,57.39166472944771,30,29.557098334179685,-130,-131.1823771766445,30,14.718251590165698
456,1,-1,1,115,111.34028136042447,-105,-111.78418821184727,-120,-114.87857068313694,-150,-150.53147427873347,-120,-123.54028244431957,40,45.41881605403154
224,1,-1,1,115,107.50387637421709,-105,-103.16979979219437,-120,-121.42596084488855,-150,-152.94918046468172,-120,-120.63082915542105,40,31.13399830938792
253,1,-1,-1,-85,-84.20568845242607,75,66.35987936012059,60,63.185955666044016,30,26.12800648945379,-130,-124.70962784681137,30,24.691584643347415
206,1,-1,1,115,113.63593484129153,-105,-103.60387857195735,-120,-120.19829635420567,-150,-146.27777072920355,-120,-124.15844304258444,40,40.13593151019076
196,1,-1,1,115,115.71359670827299,-105,-100.75421264201557,-120,-115.58565105686958,-150,-143.04397464286654,-120,-123.71800655693214,40,40.282533210360626
320,1,-1,1,115,108.26159338021725,-105,-105.2883262573995,-120,-126.41187265930084,-150,-142.1767112397719,-120,-121.20498545166453,40,41.55244551354089
81,1,-1,-1,-85,-82.72495971445316,75,78.63232906633395,60,54.119490021660326,30,32.9431393176045,-130,-132.63463484373233,30,35.95260748921363
409,1,-1,-1,-85,-77.84744244898967,75,83.3184087638522,60,62.9679748563636,30,39.33801535659777,-130,-123.93449939815132,30,24.48965112239393
9,-1,-1,-1,75,74.65043270373367,-85,-77.64757837943628,30,31.105270427259107,60,57.30181822842588,30,21.71047878554595,-130,-131.15706918056617
431,1,-1,-1,-85,-91.05032899498022,75,79.56763771779117,60,50.68394076216801,30,40.86535053995187,-130,-129.5854560749959,30,38.15997882683526
159,1,-1,-1,-85,-74.3801632663332,75,77.62060994222342,60,60.198248772986204,30,31.59103716126694,-130,-121.97246088712518,30,26.23987482844755
261,1,-1,-1,-85,-91.42873174505318,75,70.41431498454705,60,62.47183262349909,30,33.22047599636343,-130,-128.50607575645822,30,26.039055115754607
453,1,-1,-1,-85,-90.96345171872859,75,77.9260360960625,60,58.51460119274138,30,28.107927636299486,-130,-132.04759943844712,30,33.586350938395924
368,1,-1,1,115,108.51527994387328,-105,-115.56574563527874,-120,-126.38237713773137,-150,-154.02112624211898,-120,-114.85440439247255,40,39.86438363025002
29,1,-1,-1,-85,-85.43797638175882,75,74.52012236887698,60,60.43023145829385,30,32.758591372346366,-130,-127.98154127134686,30,29.475910107543896
493,1,-1,-1,-85,-87.30033104664908,75,73.309264808797,60,61.29336148006687,30,27.579565737723346,-130,-124.93335116816331,30,31.668561638099863
175,1,-1,-1,-85,-84.36908576824058,75,76.77503341355111,60,60.85744347972717,30,27.876010805586226,-130,-132.78751424871535,30,26.910758679490783
375,1,-1,-1,-85,-77.36324115503757,75,67.07318325491377,60,64.92025885803915,30,28.666485692198915,-130,-127.02246254938686,30,20.912303475752275
299,1,-1,-1,-85,-70.41554337252467,75,79.98025681389115,60,62.240223330663206,30,24.983506269062005,-130,-127.6975013936201,30,24.483683305280557
173,1,-1,-1,-85,-81.25127252475507,75,74.46049923366752,60,58.834330252348266,30,26.408183660318656,-130,-131.61619387975472,30,32.90554452549954
335,1,-1,-1,-85,-94.1070883886712,75,70.40055764079753,60,70.16719836294902,30,32.52664227131658,-130,-126.57463609461063,30,24.65785453495036
257,1,-1,-1,-85,-84.03360667699755,75,78.54056928587782,60,61.32067779712773,30,25.684775288806698,-130,-140.08620957920485,30,25.374559949273554
11,-1,-1,-1,75,87.69632443284766,-85,-83.94019311677015,30,31.60777504819895,60,52.35209563945225,30,26.237676024077157,-130,-129.2892838862331
61,1,-1,-1,-85,-81.9129553897838,75,76.27264915008752,60,57.26618020807966,30,28.253809216634917,-130,-133.78836908187458,30,38.14060516773857
116,1,-1,1,115,113.43927922564004,-105,-107.19301364837077,-120,-115.16495304000502,-150,-142.28720534151765,-120,-126.00156803005596,40,45.09294737966395
204,1,-1,1,115,113.50305206575108,-105,-98.12691096125333,-120,-113.73753050403326,-150,-150.8144151093954,-120,-119.8681383378053,40,38.628064946114414
287,1,-1,-1,-85,-86.03663125355466,75,79.24868709998916,60,68.10104939666354,30,32.26549305410922,-130,-128.76520887627706,30,29.090382711462794
113,1,-1,-1,-85,-88.53179931440229,75,68.52471747838467,60,62.56553903345975,30,27.684506047565783,-130,-132.06755791401642,30,31.703683150500428
372,1,-1,1,115,111.68752089811868,-105,-103.3952774281827,-120,-116.00387533698408,-150,-143.0259005657439,-120,-117.67058017594893,40,36.09365695337137
115,1,-1,-1,-85,-82.66512858333085,75,68.60187991808309,60,58.8707517596687,30,34.06104100031675,-130,-135.18756411029796,30,40.015125694262906
466,1,-1,1,115,109.23557136554547,-105,-109.70000230286641,-120,-125.20606714559099,-150,-160.4126397356646,-120,-118.60031581113331,40,38.63452872262848
269,1,-1,-1,-85,-76.80086500775076,75,78.45533407159802,60,58.03324722856224,30,29.446250138368818,-130,-124.16540036578664,30,33.35009659055753
0,-1,-1,1,-105,-100.72564195419733,115,109.93333445085344,-150,-156.60804641139165,-120,-116.34826856465054,40,46.420895538828326,-120,-115.70893250848799
322,1,-1,1,115,107.08561633437374,-105,-101.55144700413607,-120,-119.19574982072572,-150,-145.61954015446486,-120,-124.97599461213653,40,38.49721513354198
474,1,-1,1,115,122.21502547254933,-105,-107.35279883251066,-120,-120.52082593254988,-150,-139.52505816269488,-120,-121.94840465989556,40,38.77184360521829
184,1,-1,1,115,115.82056077174352,-105,-100.33059455892163,-120,-118.1819271238005,-150,-155.43544069494786,-120,-126.72198923698525,40,41.37384323009484
214,1,-1,1,115,115.1186949456673,-105,-113.35560579913191,-120,-116.36732734100364,-150,-147.3476775151534,-120,-120.81673942112043,40,36.05625308398627
41,1,-1,-1,-85,-83.20578033130137,75,78.60883012517378,60,62.03312071842552,30,28.855767928533314,-130,-129.37088139746115,30,31.330616886508775
32,1,-1,1,115,119.12782613474212,-105,-104.55292932332556,-120,-126.16770529232242,-150,-147.6859850081594,-120,-110.01337384604898,40,34.908449085293796
445,1,-1,-1,-85,-89.12449149494527,75,82.63218643471818,60,55.41452350292486,30,25.45672244277758,-130,-120.99217079190151,30,28.04568786220277
400,1,-1,1,115,109.83668573742202,-105,-110.02610361584568,-120,-120.15615475135584,-150,-154.5318642393136,-120,-125.20345965382216,40,36.949303170300205
254,1,-1,1,115,112.11113437106573,-105,-100.00751225958,-120,-119.48724075917625,-150,-152.91033339443047,-120,-121.76643405615079,40,43.106137283161985
332,1,-1,1,115,114.2976406619735,-105,-106.65584433707464,-120,-124.42889317603462,-150,-145.37565362888535,-120,-121.75939971686158,40,39.88820688083967
235,1,-1,-1,-85,-85.97594174915932,75,77.87699579772355,60,56.73373315432363,30,26.833094819405567,-130,-127.72086785842481,30,29.992713251156093
240,1,-1,1,115,110.22246598649764,-105,-105.31475071884692,-120,-116.97331204821072,-150,-155.58620518741364,-120,-125.15913946057586,40,37.014491339051744
264,1,-1,1,115,106.7001652681367,-105,-103.39616577474222,-120,-117.26923998035039,-150,-149.70088600839892,-120,-107.4494747331667,40,55.608093628357786
170,1,-1,1,115,116.68936975113793,-105,-104.21653298875415,-120,-127.62928957715668,-150,-153.90467085929927,-120,-115.46606918182745,40,38.49238814516659
481,1,-1,-1,-85,-84.27862734368574,75,80.11016065054625,60,61.80904410445619,30,34.55445953458813,-130,-130.93429001763613,30,31.300466692593638
267,1,-1,-1,-85,-83.10681336583795,75,76.21487523699398,60,61.35037310228872,30,34.341125623367915,-130,-136.78033752419256,30,30.27462254550085
275,1,-1,-1,-85,-81.70310117394476,75,74.49736407659388,60,54.87473413226074,30,26.321235526556965,-130,-131.35269916550146,30,29.89215684942481
125,1,-1,-1,-85,-89.98839331672934,75,76.6980848976616,60,55.380263624796385,30,33.18884218826486,-130,-135.26905722665038,30,33.743836121656855
58,1,-1,1,115,119.36390597143685,-105,-102.35177689433421,-120,-123.3204903822462,-150,-149.8519870202413,-120,-128.07248094673542,40,41.25643387299806
2,-1,-1,1,-105,-104.1142983228689,115,121.2189315146562,-150,-149.87549659757235,-120,-119.0351474244214,40,33.75310488354853,-120,-113.43686442096212
82,1,-1,1,115,118.27396979190914,-105,-97.79274291811112,-120,-115.39408065548756,-150,-143.54222002501913,-120,-119.08624208457829,40,36.72167476801687
324,1,-1,1,115,107.7081036387734,-105,-99.54665900150809,-120,-115.73064844661006,-150,-148.8125858004022,-120,-118.91528231273668,40,37.84078438314847
270,1,-1,1,115,117.56074677339606,-105,-107.53733129395859,-120,-116.69886785765797,-150,-154.20909225955958,-120,-116.02161134534778,40,35.892574361187144
91,1,-1,-1,-85,-69.41374482458686,75,77.33797759115997,60,53.9323455080945,30,39.269578072327704,-130,-135.2120309502055,30,34.530993282955734
27,1,-1,-1,-85,-90.21551525061966,75,65.69738729519858,60,61.77057691284306,30,35.019940931811,-130,-134.6621863075266,30,43.507178981877075
413,1,-1,-1,-85,-79.22794267693159,75,69.71753565100187,60,59.4131276211155,30,35.677502176989314,-130,-132.01143651845064,30,24.93182441016537
280,1,-1,1,115,115.49127528099689,-105,-96.17263624907775,-120,-120.77244817905162,-150,-146.4971161980213,-120,-121.64014342942438,40,37.521353949662014
403,1,-1,-1,-85,-88.7279327028442,75,74.8012914001542,60,65.62252247923749,30,32.99868591989729,-130,-124.91531956277194,30,29.100724270118004
256,1,-1,1,115,123.40022749776132,-105,-99.35708718969984,-120,-121.42322340829584,-150,-148.76914213099,-120,-136.67666472211081,40,30.878226404548485
265,1,-1,-1,-85,-76.01663649082325,75,69.49324653262819,60,65.760769343505,30,36.03458734590651,-130,-132.48989881878018,30,32.793080385736424
211,1,-1,-1,-85,-86.94541823644096,75,69.27014504224033,60,61.453934179057185,30,33.294646648190614,-130,-133.14831016687455,30,30.425299267917907
388,1,-1,1,115,125.477292804305,-105,-103.48721998169478,-120,-127.21024040252567,-150,-155.31878555290362,-120,-107.52072707214532,40,42.535560824442356
303,1,-1,-1,-85,-81.5453108432904,75,79.01632156399782,60,56.0523766504512,30,35.76688923144522,-130,-135.63355169514907,30,32.814705713280816
168,1,-1,1,115,121.14257893672192,-105,-103.29872550034665,-120,-123.11482072696406,-150,-146.2708064938634,-120,-123.06345618958153,40,45.1102069959677
231,1,-1,-1,-85,-84.8217497500743,75,73.81027430713547,60,55.34950854328929,30,30.346153812443056,-130,-132.7108570511127,30,30.71295136657891
144,1,-1,1,115,118.14555264397457,-105,-104.98090084562583,-120,-121.24999034385304,-150,-148.25778977581572,-120,-121.16374171972315,40,43.816240134526375
406,1,-1,1,115,121.68675910014366,-105,-102.21160431198697,-120,-112.04959526896796,-150,-146.12330228367728,-120,-123.44780313237965,40,43.41962187208544
470,1,-1,1,115,109.98658913805012,-105,-109.39735523305643,-120,-115.20238389674967,-150,-155.02373943174402,-120,-129.02323978354906,40,31.13462906992789
232,1,-1,1,115,123.55709004982798,-105,-109.61347828872266,-120,-118.14498390294615,-150,-152.15090689846227,-120,-124.62417872671556,40,45.525411941750214
479,1,-1,-1,-85,-84.66180451102758,75,73.77594775490012,60,53.66067130441398,30,33.887904534865804,-130,-136.72563749579135,30,20.26329262871365
464,1,-1,1,115,116.38043919238832,-105,-102.08360147249928,-120,-121.26033648566343,-150,-154.22841540396087,-120,-117.74958324241045,40,46.844391850184024
249,1,-1,-1,-85,-80.61317985396856,75,74.9831577469223,60,63.76038379164247,30,41.58516921717333,-130,-136.10362291208486,30,28.142016747123684
385,1,-1,-1,-85,-79.5801491645476,75,68.73863457258082,60,61.365269795595914,30,29.767391334226684,-130,-130.01067905723878,30,29.08938902086335
93,1,-1,-1,-85,-75.03326411700392,75,70.63211522534027,60,60.78751241499899,30,21.62592246097789,-130,-133.80716593026733,30,29.291981692761087
499,1,-1,-1,-85,-85.03309485374845,75,73.42166934283452,60,67.7218593780499,30,21.544771959035256,-130,-142.48283812574647,30,31.765089834415196
465,1,-1,-1,-85,-88.16372272861024,75,74.18438239405646,60,53.71267960538552,30,29.770964421185774,-130,-144.45640975303746,30,29.871707091174578
250,1,-1,1,115,113.81469270357458,-105,-112.39275098314441,-120,-113.02075700017095,-150,-144.1764822764012,-120,-110.15624415044687,40,50.48795234171766
488,1,-1,1,115,116.76912695247945,-105,-95.54862542316812,-120,-121.43425219451964,-150,-146.39546752555574,-120,-124.11127052928968,40,45.39514236153857
355,1,-1,-1,-85,-79.34239883717315,75,76.67724610179067,60,71.47089944447751,30,31.436997229047932,-130,-124.79653707613309,30,23.083239233003034
241,1,-1,-1,-85,-84.48832700360737,75,73.02699510112645,60,62.21537126297411,30,27.911328546841222,-130,-132.59004920654604,30,29.015961891378012
230,1,-1,1,115,121.9442024481973,-105,-107.83323947867393,-120,-116.20851746040336,-150,-150.4444978620617,-120,-119.52966842194904,40,36.88800178686121
